X,Z,coorX,coorY,coorZ,formacion,corte
5968.403815,1159.473667,1110928.025,1242914.748,1159.473667,Silgara,E
5968.403815,1078.738028,1110928.025,1242914.748,1078.738028,Silgara,E
5968.403815,997.8266416,1110928.025,1242914.748,997.8266416,Silgara,E
5968.403815,916.9152551,1110928.025,1242914.748,916.9152551,Silgara,E
5968.403815,836.0038687,1110928.025,1242914.748,836.0038687,Silgara,E
5968.403815,755.0924822,1110928.025,1242914.748,755.0924822,Silgara,E
5972.413153,674.1810958,1110931.735,1242916.269,674.1810958,Silgara,E
5976.422492,593.2697093,1110935.444,1242917.79,593.2697093,Silgara,E
5976.422492,512.3583229,1110935.444,1242917.79,512.3583229,Silgara,E
5976.422492,269.6241635,1110935.444,1242917.79,269.6241635,Silgara,E
5976.422492,25.59298076,1110935.444,1242917.79,25.59298076,Silgara,E
5984.44117,431.4469364,1110942.863,1242920.833,431.4469364,Silgara,E
5984.44117,350.53555,1110942.863,1242920.833,350.53555,Silgara,E
5992.459847,188.7127771,1110950.282,1242923.876,188.7127771,Silgara,E
5992.459847,107.8013906,1110950.282,1242923.876,107.8013906,Silgara,E
6020.525219,-83.88153682,1110976.248,1242934.525,-83.88153682,Silgara,E
6052.599929,1159.249155,1111005.924,1242946.696,1159.249155,Silgara,E
6052.599929,1078.738028,1111005.924,1242946.696,1078.738028,Silgara,E
6052.599929,997.8266416,1111005.924,1242946.696,997.8266416,Silgara,E
6052.599929,916.9152551,1111005.924,1242946.696,916.9152551,Silgara,E
6052.599929,836.0038687,1111005.924,1242946.696,836.0038687,Silgara,E
6052.599929,755.0924822,1111005.924,1242946.696,755.0924822,Silgara,E
6056.609267,674.1810958,1111009.634,1242948.218,674.1810958,Silgara,E
6060.618606,593.2697093,1111013.343,1242949.739,593.2697093,Silgara,E
6060.618606,512.3583229,1111013.343,1242949.739,512.3583229,Silgara,E
6060.618606,269.6241635,1111013.343,1242949.739,269.6241635,Silgara,E
6060.618606,28.23852727,1111013.343,1242949.739,28.23852727,Silgara,E
6068.637284,431.4469364,1111020.762,1242952.782,431.4469364,Silgara,E
6068.637284,350.53555,1111020.762,1242952.782,350.53555,Silgara,E
6076.655961,188.7127771,1111028.181,1242955.825,188.7127771,Silgara,E
6076.655961,107.8013906,1111028.181,1242955.825,107.8013906,Silgara,E
6104.721333,-83.88153682,1111054.148,1242966.474,-83.88153682,Silgara,E
6136.796043,1157.878422,1111083.823,1242978.645,1157.878422,Silgara,E
6136.796043,1077.637193,1111083.823,1242978.645,1077.637193,Silgara,E
6136.796043,996.7258064,1111083.823,1242978.645,996.7258064,Silgara,E
6136.796043,915.81442,1111083.823,1242978.645,915.81442,Silgara,E
6136.796043,834.9030335,1111083.823,1242978.645,834.9030335,Silgara,E
6136.796043,753.991647,1111083.823,1242978.645,753.991647,Silgara,E
6142.627808,672.6048999,1111089.219,1242980.858,672.6048999,Silgara,E
6146.637147,589.591919,1111092.928,1242982.379,589.591919,Silgara,E
6144.81472,506.8541469,1111091.242,1242981.688,506.8541469,Silgara,E
6150.982934,276.2926844,1111096.949,1242984.028,276.2926844,Silgara,E
6150.982934,34.42543273,1111096.949,1242984.028,34.42543273,Silgara,E
6156.14546,425.4162741,1111101.726,1242985.987,425.4162741,Silgara,E
6145.315887,344.7561652,1111091.706,1242981.878,344.7561652,Silgara,E
6166.304776,182.2398662,1111111.125,1242989.842,182.2398662,Silgara,E
6155.840402,96.24262112,1111101.443,1242985.872,96.24262112,Silgara,E
6189.218147,-71.33545576,1111132.325,1242998.537,-71.33545576,Silgara,E
6226.444857,1102.626152,1111166.767,1243012.663,1102.626152,Silgara,E
6220.992157,1018.375565,1111161.722,1243010.594,1018.375565,Silgara,E
6220.992157,937.4641787,1111161.722,1243010.594,937.4641787,Silgara,E
6220.992157,856.5527922,1111161.722,1243010.594,856.5527922,Silgara,E
6220.992157,775.6414058,1111161.722,1243010.594,775.6414058,Silgara,E
6226.823922,692.3949144,1111167.118,1243012.807,692.3949144,Silgara,E
6230.833261,608.1560034,1111170.827,1243014.328,608.1560034,Silgara,E
6229.010834,525.9352902,1111169.141,1243013.637,525.9352902,Silgara,E
6240.341574,441.1630035,1111179.625,1243017.936,441.1630035,Silgara,E
6237.029512,357.1405611,1111176.56,1243016.679,357.1405611,Silgara,E
6237.029512,276.2291747,1111176.56,1243016.679,276.2291747,Silgara,E
6248.360252,192.063145,1111187.044,1243020.979,192.063145,Silgara,E
6245.048189,107.4344456,1111183.979,1243019.722,107.4344456,Silgara,E
6244.847722,28.36374727,1111183.794,1243019.646,28.36374727,Silgara,E
6274.207016,-64.96718674,1111210.957,1243030.786,-64.96718674,Silgara,E
6305.188271,1121.120183,1111239.621,1243042.543,1121.120183,Silgara,E
6305.188271,1040.208796,1111239.621,1243042.543,1040.208796,Silgara,E
6305.188271,959.29741,1111239.621,1243042.543,959.29741,Silgara,E
6305.188271,878.3860235,1111239.621,1243042.543,878.3860235,Silgara,E
6305.188271,797.474637,1111239.621,1243042.543,797.474637,Silgara,E
6309.197609,716.5632506,1111243.331,1243044.064,716.5632506,Silgara,E
6313.206948,635.6518641,1111247.04,1243045.585,635.6518641,Silgara,E
6313.206948,554.7404777,1111247.04,1243045.585,554.7404777,Silgara,E
6321.225626,473.8290912,1111254.459,1243048.628,473.8290912,Silgara,E
6321.225626,392.9177048,1111254.459,1243048.628,392.9177048,Silgara,E
6321.225626,312.0063183,1111254.459,1243048.628,312.0063183,Silgara,E
6329.244303,231.0949319,1111261.878,1243051.671,231.0949319,Silgara,E
6329.244303,150.1835454,1111261.878,1243051.671,150.1835454,Silgara,E
6329.244303,69.27215897,1111261.878,1243051.671,69.27215897,Silgara,E
6357.309674,-12.21716596,1111287.845,1243062.32,-12.21716596,Silgara,E
6357.309674,-92.55061394,1111287.845,1243062.32,-92.55061394,Silgara,E
6389.384385,1121.120183,1111317.521,1243074.491,1121.120183,Silgara,E
6389.384385,1040.208796,1111317.521,1243074.491,1040.208796,Silgara,E
6389.384385,959.29741,1111317.521,1243074.491,959.29741,Silgara,E
6389.384385,878.3860235,1111317.521,1243074.491,878.3860235,Silgara,E
6389.384385,797.474637,1111317.521,1243074.491,797.474637,Silgara,E
6393.393723,716.5632506,1111321.23,1243076.013,716.5632506,Silgara,E
6397.403062,635.6518641,1111324.939,1243077.534,635.6518641,Silgara,E
6397.403062,554.7404777,1111324.939,1243077.534,554.7404777,Silgara,E
6405.42174,473.8290912,1111332.358,1243080.577,473.8290912,Silgara,E
6405.42174,392.9177048,1111332.358,1243080.577,392.9177048,Silgara,E
6405.42174,312.0063183,1111332.358,1243080.577,312.0063183,Silgara,E
6413.440417,231.0949319,1111339.777,1243083.619,231.0949319,Silgara,E
6413.440417,150.1835454,1111339.777,1243083.619,150.1835454,Silgara,E
6413.440417,69.27215897,1111339.777,1243083.619,69.27215897,Silgara,E
6441.505788,-12.21716596,1111365.744,1243094.269,-12.21716596,Silgara,E
6441.505788,-92.55061394,1111365.744,1243094.269,-92.55061394,Silgara,E
6473.580498,1121.120183,1111395.42,1243106.44,1121.120183,Silgara,E
6473.580498,1040.208796,1111395.42,1243106.44,1040.208796,Silgara,E
6473.580498,959.29741,1111395.42,1243106.44,959.29741,Silgara,E
6473.580498,878.3860235,1111395.42,1243106.44,878.3860235,Silgara,E
6473.580498,797.474637,1111395.42,1243106.44,797.474637,Silgara,E
6477.589837,716.5632506,1111399.129,1243107.961,716.5632506,Silgara,E
6481.599176,635.6518641,1111402.839,1243109.483,635.6518641,Silgara,E
6481.599176,554.7404777,1111402.839,1243109.483,554.7404777,Silgara,E
6489.617854,473.8290912,1111410.258,1243112.525,473.8290912,Silgara,E
6489.617854,392.9177048,1111410.258,1243112.525,392.9177048,Silgara,E
6489.617854,312.0063183,1111410.258,1243112.525,312.0063183,Silgara,E
6497.636531,231.0949319,1111417.676,1243115.568,231.0949319,Silgara,E
6497.636531,150.1835454,1111417.676,1243115.568,150.1835454,Silgara,E
6497.636531,69.27215897,1111417.676,1243115.568,69.27215897,Silgara,E
6525.701902,-12.21716596,1111443.643,1243126.218,-12.21716596,Silgara,E
6525.701902,-92.55061394,1111443.643,1243126.218,-92.55061394,Silgara,E
6557.776612,1121.120183,1111473.319,1243138.389,1121.120183,Silgara,E
6557.776612,1040.208796,1111473.319,1243138.389,1040.208796,Silgara,E
6557.776612,959.29741,1111473.319,1243138.389,959.29741,Silgara,E
6557.776612,878.3860235,1111473.319,1243138.389,878.3860235,Silgara,E
6557.776612,797.474637,1111473.319,1243138.389,797.474637,Silgara,E
6561.785951,716.5632506,1111477.028,1243139.91,716.5632506,Silgara,E
6565.79529,635.6518641,1111480.738,1243141.431,635.6518641,Silgara,E
6565.79529,554.7404777,1111480.738,1243141.431,554.7404777,Silgara,E
6573.813967,473.8290912,1111488.157,1243144.474,473.8290912,Silgara,E
6573.813967,392.9177048,1111488.157,1243144.474,392.9177048,Silgara,E
6573.813967,312.0063183,1111488.157,1243144.474,312.0063183,Silgara,E
6581.832645,231.0949319,1111495.576,1243147.517,231.0949319,Silgara,E
6581.832645,150.1835454,1111495.576,1243147.517,150.1835454,Silgara,E
6581.832645,69.27215897,1111495.576,1243147.517,69.27215897,Silgara,E
6609.898016,-12.21716596,1111521.542,1243158.167,-12.21716596,Silgara,E
6609.898016,-92.55061394,1111521.542,1243158.167,-92.55061394,Silgara,E
6641.972726,1121.120183,1111551.218,1243170.337,1121.120183,Silgara,E
6641.972726,1040.208796,1111551.218,1243170.337,1040.208796,Silgara,E
6641.972726,959.29741,1111551.218,1243170.337,959.29741,Silgara,E
6641.972726,878.3860235,1111551.218,1243170.337,878.3860235,Silgara,E
6641.972726,797.474637,1111551.218,1243170.337,797.474637,Silgara,E
6645.982065,716.5632506,1111554.927,1243171.859,716.5632506,Silgara,E
6649.991404,635.6518641,1111558.637,1243173.38,635.6518641,Silgara,E
6649.991404,553.8457793,1111558.637,1243173.38,553.8457793,Silgara,E
6661.322144,467.4633921,1111569.12,1243177.68,467.4633921,Silgara,E
6658.010081,385.5788035,1111566.056,1243176.423,385.5788035,Silgara,E
6658.010081,304.6674171,1111566.056,1243176.423,304.6674171,Silgara,E
6669.340821,218.0284968,1111576.539,1243180.722,218.0284968,Silgara,E
6666.028759,135.5057429,1111573.475,1243179.466,135.5057429,Silgara,E
6658.010081,69.27215897,1111566.056,1243176.423,69.27215897,Silgara,E
6700.985181,-37.11668191,1111605.817,1243192.73,-37.11668191,Silgara,E
6694.09413,-112.7325924,1111599.441,1243190.115,-112.7325924,Silgara,E
6728.073276,1086.347551,1111630.879,1243203.009,1086.347551,Silgara,E
6726.16884,970.4892344,1111629.117,1243202.286,970.4892344,Silgara,E
6726.16884,889.5778479,1111629.117,1243202.286,889.5778479,Silgara,E
6726.16884,808.6664615,1111629.117,1243202.286,808.6664615,Silgara,E
6726.16884,727.755075,1111629.117,1243202.286,727.755075,Silgara,E
6732.000606,646.685235,1111634.512,1243204.499,646.685235,Silgara,E
6734.187518,559.5268174,1111636.536,1243205.329,559.5268174,Silgara,E
6742.206195,477.6820144,1111643.955,1243208.372,477.6820144,Silgara,E
6742.206195,396.7706279,1111643.955,1243208.372,396.7706279,Silgara,E
6742.206195,315.8592415,1111643.955,1243208.372,315.8592415,Silgara,E
6750.224873,234.947855,1111651.374,1243211.414,234.947855,Silgara,E
6750.224873,154.0364686,1111651.374,1243211.414,154.0364686,Silgara,E
6750.224873,73.12508213,1111651.374,1243211.414,73.12508213,Silgara,E
6778.290244,-8.171596636,1111677.34,1243222.064,-8.171596636,Silgara,E
6778.290244,-109.8887682,1111677.34,1243222.064,-109.8887682,Silgara,E
6810.364954,1124.973106,1111707.016,1243234.235,1124.973106,Silgara,E
6810.364954,1044.06172,1111707.016,1243234.235,1044.06172,Silgara,E
6810.364954,963.1503331,1111707.016,1243234.235,963.1503331,Silgara,E
6810.364954,882.2389467,1111707.016,1243234.235,882.2389467,Silgara,E
6810.364954,800.8288046,1111707.016,1243234.235,800.8288046,Silgara,E
6814.374293,720.4161738,1111710.725,1243235.756,720.4161738,Silgara,E
6814.374293,639.5047873,1111710.725,1243235.756,639.5047873,Silgara,E
6818.383632,558.5934009,1111714.435,1243237.278,558.5934009,Silgara,E
6826.402309,477.6820144,1111721.854,1243240.32,477.6820144,Silgara,E
6826.402309,396.7706279,1111721.854,1243240.32,396.7706279,Silgara,E
6826.402309,315.8592415,1111721.854,1243240.32,315.8592415,Silgara,E
6834.420987,234.947855,1111729.273,1243243.363,234.947855,Silgara,E
6834.420987,154.0364686,1111729.273,1243243.363,154.0364686,Silgara,E
6834.420987,73.12508213,1111729.273,1243243.363,73.12508213,Silgara,E
6862.486358,-8.171596636,1111755.239,1243254.013,-8.171596636,Silgara,E
6862.486358,-109.8887682,1111755.239,1243254.013,-109.8887682,Silgara,E
6894.561068,1124.973106,1111784.915,1243266.184,1124.973106,Silgara,E
6894.561068,1044.06172,1111784.915,1243266.184,1044.06172,Silgara,E
6894.561068,963.1503331,1111784.915,1243266.184,963.1503331,Silgara,E
6894.561068,882.2389467,1111784.915,1243266.184,882.2389467,Silgara,E
6894.561068,800.9606151,1111784.915,1243266.184,800.9606151,Silgara,E
6898.570407,720.4161738,1111788.624,1243267.705,720.4161738,Silgara,E
6898.570407,639.5047873,1111788.624,1243267.705,639.5047873,Silgara,E
6902.579746,558.5934009,1111792.334,1243269.226,558.5934009,Silgara,E
6910.598423,477.6820144,1111799.753,1243272.269,477.6820144,Silgara,E
6910.598423,396.7706279,1111799.753,1243272.269,396.7706279,Silgara,E
6910.598423,315.8592415,1111799.753,1243272.269,315.8592415,Silgara,E
6918.617101,234.947855,1111807.172,1243275.312,234.947855,Silgara,E
6918.617101,154.0364686,1111807.172,1243275.312,154.0364686,Silgara,E
6918.617101,73.12508213,1111807.172,1243275.312,73.12508213,Silgara,E
6953.364703,-23.14091663,1111839.321,1243288.497,-23.14091663,Silgara,E
6941.670799,-112.8854862,1111828.501,1243284.06,-112.8854862,Silgara,E
6984.370257,1100.754732,1111868.007,1243300.262,1100.754732,Silgara,E
6978.757182,996.9092789,1111862.814,1243298.132,996.9092789,Silgara,E
6978.757182,915.9978925,1111862.814,1243298.132,915.9978925,Silgara,E
6978.757182,835.086506,1111862.814,1243298.132,835.086506,Silgara,E
6978.757182,754.1751196,1111862.814,1243298.132,754.1751196,Silgara,E
6984.588948,673.1302986,1111868.21,1243300.345,673.1302986,Silgara,E
6982.766521,589.2333136,1111866.523,1243299.654,589.2333136,Silgara,E
6988.598286,508.3302668,1111871.919,1243301.867,508.3302668,Silgara,E
6998.1066,425.2487557,1111880.716,1243305.475,425.2487557,Silgara,E
6994.794537,337.5090002,1111877.652,1243304.218,337.5090002,Silgara,E
6994.794537,256.5976138,1111877.652,1243304.218,256.5976138,Silgara,E
7006.125277,177.1540076,1111888.135,1243308.517,177.1540076,Silgara,E
7002.813215,88.90371985,1111885.071,1243307.261,88.90371985,Silgara,E
7013.237496,12.08193613,1111894.715,1243311.216,12.08193613,Silgara,E
7030.878586,-96.6787459,1111911.037,1243317.91,-96.6787459,Silgara,E
7064.857732,1108.309213,1111942.475,1243330.804,1108.309213,Silgara,E
7062.953296,992.3224656,1111940.713,1243330.081,992.3224656,Silgara,E
7062.953296,911.4110792,1111940.713,1243330.081,911.4110792,Silgara,E
7062.953296,830.4996927,1111940.713,1243330.081,830.4996927,Silgara,E
7062.953296,749.5883063,1111940.713,1243330.081,749.5883063,Silgara,E
7068.785062,668.7519768,1111946.109,1243332.294,668.7519768,Silgara,E
7066.962635,584.2795553,1111944.423,1243331.603,584.2795553,Silgara,E
7081.766347,463.1594579,1111958.119,1243337.22,463.1594579,Silgara,E
7078.990651,349.9851324,1111955.551,1243336.167,349.9851324,Silgara,E
7078.990651,269.0737459,1111955.551,1243336.167,269.0737459,Silgara,E
7090.321391,187.5401483,1111966.034,1243340.466,187.5401483,Silgara,E
7087.009329,99.91207175,1111962.97,1243339.209,99.91207175,Silgara,E
7087.009329,19.73457543,1111962.97,1243339.209,19.73457543,Silgara,E
7046.915941,12.05624998,1111925.875,1243323.996,12.05624998,Silgara,E
7115.0747,-92.55061394,1111988.936,1243349.859,-92.55061394,Silgara,E
7147.14941,1148.090645,1112018.612,1243362.03,1148.090645,Silgara,E
7147.14941,1067.179259,1112018.612,1243362.03,1067.179259,Silgara,E
7147.14941,986.2678721,1112018.612,1243362.03,986.2678721,Silgara,E
7147.14941,905.3564857,1112018.612,1243362.03,905.3564857,Silgara,E
7147.14941,824.4450992,1112018.612,1243362.03,824.4450992,Silgara,E
7151.158749,743.5337127,1112022.322,1243363.551,743.5337127,Silgara,E
7151.158749,662.6223263,1112022.322,1243363.551,662.6223263,Silgara,E
7151.158749,581.7109398,1112022.322,1243363.551,581.7109398,Silgara,E
7163.186765,500.7995534,1112033.45,1243368.115,500.7995534,Silgara,E
7163.186765,419.8881669,1112033.45,1243368.115,419.8881669,Silgara,E
7163.186765,338.9767805,1112033.45,1243368.115,338.9767805,Silgara,E
7171.205443,258.065394,1112040.869,1243371.158,258.065394,Silgara,E
7171.205443,177.1540076,1112040.869,1243371.158,177.1540076,Silgara,E
7171.205443,96.24262112,1112040.869,1243371.158,96.24262112,Silgara,E
7171.205443,16.1018193,1112040.869,1243371.158,16.1018193,Silgara,E
7199.270814,-91.86259194,1112066.835,1243381.808,-91.86259194,Silgara,E
7237.477454,1120.100291,1112102.184,1243396.305,1120.100291,Silgara,E
7231.345524,1019.4764,1112096.511,1243393.979,1019.4764,Silgara,E
7231.345524,938.5650139,1112096.511,1243393.979,938.5650139,Silgara,E
7231.345524,857.6536274,1112096.511,1243393.979,857.6536274,Silgara,E
7231.345524,776.742241,1112096.511,1243393.979,776.742241,Silgara,E
7237.17729,694.6716417,1112101.907,1243396.192,694.6716417,Silgara,E
7235.354863,611.2500174,1112100.221,1243395.5,611.2500174,Silgara,E
7235.354863,530.338631,1112100.221,1243395.5,530.338631,Silgara,E
7251.893385,446.6980906,1112115.522,1243401.776,446.6980906,Silgara,E
7247.382879,357.5075062,1112111.349,1243400.064,357.5075062,Silgara,E
7247.382879,276.5961197,1112111.349,1243400.064,276.5961197,Silgara,E
7258.713619,194.7434394,1112121.832,1243404.364,194.7434394,Silgara,E
7255.401557,107.4344456,1112118.768,1243403.107,107.4344456,Silgara,E
7255.401557,27.39455362,1112118.768,1243403.107,27.39455362,Silgara,E
7217.312838,16.1018193,1112083.528,1243388.654,16.1018193,Silgara,E
7283.466928,-88.83529517,1112144.734,1243413.756,-88.83529517,Silgara,E
7321.673568,1125.992997,1112180.084,1243428.254,1125.992997,Silgara,E
7315.541638,1024.980576,1112174.41,1243425.927,1024.980576,Silgara,E
7315.541638,944.0691898,1112174.41,1243425.927,944.0691898,Silgara,E
7315.541638,863.1578034,1112174.41,1243425.927,863.1578034,Silgara,E
7315.541638,782.2464169,1112174.41,1243425.927,782.2464169,Silgara,E
7321.373404,700.4510265,1112179.806,1243428.14,700.4510265,Silgara,E
7319.550977,616.9376659,1112178.12,1243427.449,616.9376659,Silgara,E
7319.550977,536.0262795,1112178.12,1243427.449,536.0262795,Silgara,E
7336.089499,453.1196292,1112193.421,1243433.724,453.1196292,Silgara,E
7331.578993,363.7455723,1112189.248,1243432.013,363.7455723,Silgara,E
7331.578993,282.8341858,1112189.248,1243432.013,282.8341858,Silgara,E
7342.909733,201.4441753,1112199.731,1243436.312,201.4441753,Silgara,E
7339.597671,114.0394567,1112196.667,1243435.056,114.0394567,Silgara,E
7339.597671,34.31146807,1112196.667,1243435.056,34.31146807,Silgara,E
7347.115181,-44.75028593,1112203.622,1243437.908,-44.75028593,Silgara,E
7374.679385,-98.81161408,1112229.125,1243448.368,-98.81161408,Silgara,E
7399.737752,1159.649415,1112252.309,1243457.876,1159.649415,Silgara,E
7399.737752,1078.738028,1112252.309,1243457.876,1078.738028,Silgara,E
7399.737752,997.8266416,1112252.309,1243457.876,997.8266416,Silgara,E
7399.737752,916.9152551,1112252.309,1243457.876,916.9152551,Silgara,E
7399.737752,836.0038687,1112252.309,1243457.876,836.0038687,Silgara,E
7403.747091,755.0924822,1112256.019,1243459.397,755.0924822,Silgara,E
7403.747091,674.1810958,1112256.019,1243459.397,674.1810958,Silgara,E
7403.747091,593.2697093,1112256.019,1243459.397,593.2697093,Silgara,E
7415.775107,512.3583229,1112267.147,1243463.962,512.3583229,Silgara,E
7415.775107,431.4469364,1112267.147,1243463.962,431.4469364,Silgara,E
7415.775107,350.53555,1112267.147,1243463.962,350.53555,Silgara,E
7423.793785,269.6241635,1112274.566,1243467.004,269.6241635,Silgara,E
7423.793785,188.7127771,1112274.566,1243467.004,188.7127771,Silgara,E
7423.793785,107.8013906,1112274.566,1243467.004,107.8013906,Silgara,E
7423.793785,28.23852727,1112274.566,1243467.004,28.23852727,Silgara,E
7451.859156,-83.88153682,1112300.533,1243477.654,-83.88153682,Silgara,E
7487.245928,1153.618752,1112333.273,1243491.082,1153.618752,Silgara,E
7483.933866,1071.582599,1112330.208,1243489.825,1071.582599,Silgara,E
7483.933866,990.6712129,1112330.208,1243489.825,990.6712129,Silgara,E
7483.933866,909.7598264,1112330.208,1243489.825,909.7598264,Silgara,E
7483.933866,828.84844,1112330.208,1243489.825,828.84844,Silgara,E
7489.765632,745.2850415,1112335.604,1243492.038,745.2850415,Silgara,E
7487.943205,663.5396889,1112333.918,1243491.346,663.5396889,Silgara,E
7487.943205,582.6283025,1112333.918,1243491.346,582.6283025,Silgara,E
7504.481727,495.501784,1112349.219,1243497.622,495.501784,Silgara,E
7499.971221,410.7145404,1112345.046,1243495.91,410.7145404,Silgara,E
7499.971221,329.8031539,1112345.046,1243495.91,329.8031539,Silgara,E
7511.301961,245.6690325,1112355.53,1243500.21,245.6690325,Silgara,E
7507.989899,161.3753699,1112352.465,1243498.953,161.3753699,Silgara,E
7507.989899,81.15200539,1112352.465,1243498.953,81.15200539,Silgara,E
7507.388498,2.91518977,1112351.909,1243498.725,2.91518977,Silgara,E
7536.05527,-85.23005992,1112378.432,1243509.603,-85.23005992,Silgara,E
7570.034416,1132.582629,1112409.869,1243522.496,1132.582629,Silgara,E
7568.12998,1016.724312,1112408.107,1243521.774,1016.724312,Silgara,E
7568.12998,935.8129259,1112408.107,1243521.774,935.8129259,Silgara,E
7568.12998,854.9015395,1112408.107,1243521.774,854.9015395,Silgara,E
7568.12998,773.990153,1112408.107,1243521.774,773.990153,Silgara,E
7573.961745,693.2705787,1112413.503,1243523.986,693.2705787,Silgara,E
7572.139319,608.681402,1112411.817,1243523.295,608.681402,Silgara,E
7575.726622,528.1755864,1112415.136,1243524.656,528.1755864,Silgara,E
7589.620036,431.6010534,1112427.99,1243529.928,431.6010534,Silgara,E
7584.167335,347.5999895,1112422.945,1243527.859,347.5999895,Silgara,E
7595.498075,262.253354,1112433.429,1243532.159,262.253354,Silgara,E
7592.186013,178.8052604,1112430.364,1243530.902,178.8052604,Silgara,E
7592.186013,97.89387391,1112430.364,1243530.902,97.89387391,Silgara,E
7588.176674,27.56426571,1112426.655,1243529.38,27.56426571,Silgara,E
7619.634563,-75.67184669,1112455.76,1243541.317,-75.67184669,Silgara,E
7655.10179,1141.669106,1112488.575,1243554.776,1141.669106,Silgara,E
7652.326094,1028.466554,1112486.006,1243553.722,1028.466554,Silgara,E
7652.326094,947.5551679,1112486.006,1243553.722,947.5551679,Silgara,E
7652.326094,866.6437815,1112486.006,1243553.722,866.6437815,Silgara,E
7652.326094,785.732395,1112486.006,1243553.722,785.732395,Silgara,E
7658.157859,705.179614,1112491.402,1243555.935,705.179614,Silgara,E
7656.335433,620.6071165,1112489.716,1243555.244,620.6071165,Silgara,E
7656.335433,539.6957301,1112489.716,1243555.244,539.6957301,Silgara,E
7657.939168,459.1879832,1112491.2,1243555.852,459.1879832,Silgara,E
7675.04568,354.6738749,1112507.027,1243562.343,354.6738749,Silgara,E
7679.694189,263.7610196,1112511.328,1243564.107,263.7610196,Silgara,E
7676.382127,179.722623,1112508.263,1243562.85,179.722623,Silgara,E
7676.382127,98.81123656,1112508.263,1243562.85,98.81123656,Silgara,E
7674.905002,22.61123159,1112506.897,1243562.29,22.61123159,Silgara,E
7704.113386,-72.63849297,1112533.921,1243573.373,-72.63849297,Silgara,E
7736.522208,1185.519041,1112563.906,1243585.671,1185.519041,Silgara,E
7736.522208,1104.607655,1112563.906,1243585.671,1104.607655,Silgara,E
7736.522208,1023.696269,1112563.906,1243585.671,1023.696269,Silgara,E
7736.522208,942.7848821,1112563.906,1243585.671,942.7848821,Silgara,E
7736.522208,861.8734957,1112563.906,1243585.671,861.8734957,Silgara,E
7742.353973,783.2888745,1112569.301,1243587.884,783.2888745,Silgara,E
7740.531547,699.3168326,1112567.615,1243587.192,699.3168326,Silgara,E
7740.531547,618.4054462,1112567.615,1243587.192,618.4054462,Silgara,E
7740.531547,537.4940597,1112567.615,1243587.192,537.4940597,Silgara,E
7740.531547,456.5826733,1112567.615,1243587.192,456.5826733,Silgara,E
7752.559563,375.6712868,1112578.743,1243591.756,375.6712868,Silgara,E
7760.57824,294.7599004,1112586.162,1243594.799,294.7599004,Silgara,E
7760.57824,213.8485139,1112586.162,1243594.799,213.8485139,Silgara,E
7760.57824,132.9371274,1112586.162,1243594.799,132.9371274,Silgara,E
7760.57824,52.11747726,1112586.162,1243594.799,52.11747726,Silgara,E
7789.144779,-62.78678249,1112612.592,1243605.639,-62.78678249,Silgara,E
7830.741669,-93.30193395,1112651.078,1243621.423,-93.30193395,Silgara,E
7821.696209,1150.348596,1112642.709,1243617.991,1150.348596,Silgara,E
7820.718322,1031.76906,1112641.805,1243617.62,1031.76906,Silgara,E
7820.718322,950.8576735,1112641.805,1243617.62,950.8576735,Silgara,E
7820.718322,869.946287,1112641.805,1243617.62,869.946287,Silgara,E
7829.44453,757.0189438,1112649.878,1243620.931,757.0189438,Silgara,E
7824.727661,655.6503701,1112645.514,1243619.141,655.6503701,Silgara,E
7824.727661,574.7389836,1112645.514,1243619.141,574.7389836,Silgara,E
7824.727661,493.8275972,1112645.514,1243619.141,493.8275972,Silgara,E
7824.727661,412.9162107,1112645.514,1243619.141,412.9162107,Silgara,E
7841.266183,332.0736265,1112660.816,1243625.417,332.0736265,Silgara,E
7848.086417,242.1511462,1112667.126,1243628.005,242.1511462,Silgara,E
7844.774354,154.7703587,1112664.061,1243626.748,154.7703587,Silgara,E
7844.774354,73.85897226,1112664.061,1243626.748,73.85897226,Silgara,E
7855.198635,-1.133590322,1112673.706,1243630.704,-1.133590322,Silgara,E
7888.877081,-57.17377397,1112704.866,1243643.483,-57.17377397,Silgara,E
7905.892323,1178.654802,1112720.608,1243649.94,1178.654802,Silgara,E
7916.942452,1068.181949,1112730.832,1243654.133,1068.181949,Silgara,E
7901.907432,996.9743712,1112716.922,1243648.427,996.9743712,Silgara,E
7904.914436,910.4937165,1112719.704,1243649.568,910.4937165,Silgara,E
7904.914436,829.5823301,1112719.704,1243649.568,829.5823301,Silgara,E
7910.746201,750.013629,1112725.099,1243651.781,750.013629,Silgara,E
7908.923775,665.3744143,1112723.413,1243651.09,665.3744143,Silgara,E
7908.923775,584.4630278,1112723.413,1243651.09,584.4630278,Silgara,E
7908.923775,503.5516414,1112723.413,1243651.09,503.5516414,Silgara,E
7912.511078,425.3633735,1112726.732,1243652.451,425.3633735,Silgara,E
7923.815604,-103.2149548,1112737.191,1243656.741,-103.2149548,Silgara,E
7925.462297,352.1409346,1112738.715,1243657.365,352.1409346,Silgara,E
7932.282531,263.928538,1112745.025,1243659.953,263.928538,Silgara,E
7928.970468,175.5027548,1112741.961,1243658.697,175.5027548,Silgara,E
7928.970468,94.59136834,1112741.961,1243658.697,94.59136834,Silgara,E
